CycPeptMPDB_ID,Source,Year,Original_Name_in_Source_Literature,Structurally_Unique_ID,SMILES,Monomer_Length,Molecule_Shape,PAMPA,Caco2,MDCK,RRCK,MolLogP,split0,split1,split2,split3,split4,split5,split6,split7,split8,split9,Normalized_PAMPA,Binary,Soft_Label
5543,2020_Townsend,2020,hepta_1966,5543,CC(C)C[C@H]1NC(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,7,Circle,-5.77,,,,2.4913,train,valid,train,train,train,train,train,train,train,train,0.1150000000000002,1,0.5575000000000001
5886,2021_Kelly,2021,L1_11.2.3.4.3.2,5886,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,10,Lariat,-5.46,,,,2.9464,train,test,train,train,test,test,train,valid,test,train,0.27,1,1.0
1511,2016_Furukawa,2016,1.10-18,1511,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCc2cccnc2)C(=O)[C@H](CC(C)C)NC(=O)CN(Cc2ccccc2Cn2cccn2)C(=O)[C@H]2CCCN2C1=O,6,Circle,-5.59,-6.02,,,3.8099,train,valid,train,test,train,valid,train,train,train,train,0.205,1,0.6025
4895,2020_Townsend,2020,hepta_1318,4895,CC(C)C[C@H]1C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](C)C(=O)N(Cc2ccccc2)CC(=O)N1C,7,Circle,-5.83,,,,3.4871,train,train,train,train,valid,train,train,valid,train,train,0.0849999999999999,1,0.5425
4296,2020_Townsend,2020,hepta_719,4296,CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,7,Circle,-5.82,,,,2.4913,train,train,train,train,valid,train,train,train,train,train,0.0899999999999998,1,0.5449999999999999
1596,2016_Furukawa,2016,2.2-10H,1596,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CC)C(=O)[C@H]2CCCN2C1=O,6,Circle,-5.95,,,,2.0281,train,valid,train,valid,valid,train,train,train,train,train,0.0249999999999999,1,0.5125
2910,2020_Townsend,2020,hexa_396,2910,CC(C)C[C@@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N(Cc2ccccc2)CC(=O)N1C,6,Circle,-5.59,,,,2.9982,train,train,train,train,train,valid,train,test,train,train,0.205,1,0.6025
3915,2020_Townsend,2020,hepta_338,3915,CC(C)C[C@H]1C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C)C(=O)N1C,7,Circle,-6.85,,,,2.4913,train,train,train,train,train,train,train,train,train,train,-0.4249999999999998,0,0.0
3598,2020_Townsend,2020,hepta_21,3598,CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,7,Circle,-5.19,,,,3.2252,train,train,train,train,train,train,train,train,train,train,0.4049999999999998,1,1.0
3453,2020_Townsend,2020,hexa_939,3453,CC(C)C[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](C)C(=O)N1C,6,Circle,-4.84,,,,3.1847,train,train,train,train,test,valid,train,train,train,train,0.5800000000000001,1,1.0
4244,2020_Townsend,2020,hepta_667,4244,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,7,Circle,-10.0,,,,2.7358,test,train,train,valid,train,valid,train,train,train,train,-1.0,0,0.0
6208,2021_Kelly,2021,L1_16.1.4.4.4.2,6208,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,10,Lariat,-5.94,,,,2.9464,train,train,train,train,train,train,test,train,valid,train,0.0299999999999998,1,0.5149999999999999
6788,2021_Kelly,2021,L2_2.1.2.4.1,6788,CC(=O)N1CCC[C@H]1C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,10,Lariat,-6.13,,,,2.262,train,train,train,train,valid,train,train,train,test,train,-0.0649999999999999,0,0.4675
2781,2020_Townsend,2020,hexa_267,2781,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,6,Circle,-5.0,,,,2.892,train,train,train,train,train,train,train,train,train,train,0.5,1,1.0
4694,2020_Townsend,2020,hepta_1117,4694,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,7,Circle,-5.48,,,,2.9892,train,train,train,train,train,valid,train,valid,train,train,0.2599999999999998,1,1.0
6353,2021_Kelly,2021,L1_3.3.1.2.3.1,6353,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,10,Lariat,-5.41,,,,2.6042,test,test,train,train,train,train,train,train,train,train,0.2949999999999999,1,1.0
3074,2020_Townsend,2020,hexa_560,3074,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C1=O,6,Circle,-5.56,,,,2.3138,train,train,train,train,train,train,train,test,train,train,0.2200000000000002,1,0.6100000000000001
3943,2020_Townsend,2020,hepta_366,3943,CC(C)C[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@H](C)C(=O)N1C,7,Circle,-5.74,,,,2.8335,train,test,train,train,test,train,valid,train,train,train,0.1299999999999999,1,0.565
3585,2020_Townsend,2020,hepta_8,3585,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,7,Circle,-5.97,,,,2.883,train,train,train,train,train,valid,train,valid,train,train,0.0150000000000001,1,0.5075000000000001
6231,2021_Kelly,2021,L1_16.3.1.3.3.2,6231,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,10,Lariat,-5.93,,,,2.9464,train,train,train,train,train,train,train,train,valid,train,0.0350000000000001,1,0.5175000000000001
7218,2022_Bhardwaj,2022,D6.2,7218,CC[C@@H](C)[C@H]1NC(=O)[C@@H](Cc2ccccc2)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H]([C@H](C)CC)NC(=O)[C@@H](Cc2ccccc2)N(C)C(=O)[C@@H]2CCCN2C1=O,6,Circle,-4.92,,,,3.1832,test,train,train,train,train,train,train,valid,train,train,0.54,1,1.0
5868,2021_Kelly,2021,L1_11.2.2.1.3.2,5868,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,10,Lariat,-5.83,,,,2.262,valid,train,train,train,train,train,train,train,train,train,0.0849999999999999,1,0.5425
5956,2021_Kelly,2021,L1_12.3.2.1.1.2,5956,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,10,Lariat,-6.09,,,,2.262,valid,test,train,train,train,test,train,train,train,train,-0.0449999999999999,0,0.4775
6945,2021_Kelly,2021,L3_3.4.2.4.1,6945,CC(=O)N1CCC[C@H]1C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,10,Lariat,-4.92,,,,2.6042,train,train,train,train,train,valid,train,train,train,train,0.54,1,1.0
4091,2020_Townsend,2020,hepta_514,4091,C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N1C,7,Circle,-6.07,,,,3.7316,valid,train,train,train,train,test,train,valid,train,train,-0.0350000000000001,0,0.4824999999999999
4095,2020_Townsend,2020,hepta_518,4095,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,7,Circle,-5.8,,,,2.1491,train,train,train,train,train,train,train,valid,train,train,0.1,1,0.55
2819,2020_Townsend,2020,hexa_305,2819,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C1=O,6,Circle,-4.98,,,,3.3899,train,train,train,train,train,train,train,train,valid,train,0.5099999999999998,1,1.0
3715,2020_Townsend,2020,hepta_138,3715,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,7,Circle,-5.82,,,,2.7358,train,train,train,train,train,train,train,test,valid,train,0.0899999999999998,1,0.5449999999999999
743,2013_CHUGAI,2013,DP-778,743,CC[C@H](C)[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)CCCN(C)C(=O)C[C@H](C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)N(C)C1=O,10,Circle,-4.59,,,,2.0348,train,train,train,train,train,train,train,train,test,train,0.7050000000000001,1,1.0
1777,2016_Furukawa,2016,2.7-10H,1777,CCCCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@H]2C(=O)N(Cc2ccc3c(c2)OCO3)CC(=O)N[C@H](C)C1=O,6,Circle,-5.68,,,,2.4779,train,train,train,train,test,train,train,train,train,train,0.1600000000000001,1,0.5800000000000001
4272,2020_Townsend,2020,hepta_695,4272,CC(C)C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](C)C(=O)N1C,7,Circle,-5.62,,,,3.3314,train,train,train,train,train,train,train,train,train,train,0.1899999999999999,1,0.595
3478,2020_Townsend,2020,hexa_964,3478,CC(C)C[C@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,6,Circle,-5.72,,,,3.1539,train,train,train,train,train,train,train,train,train,train,0.1400000000000001,1,0.5700000000000001
18,2006_Rezai_2,2006,compd.114,18,COc1ccc(C[C@@H]2NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H]3CCCN3C2=O)cc1,6,Circle,-6.75,,,,2.8507,valid,valid,train,train,train,train,train,train,train,train,-0.375,0,0.0
4973,2020_Townsend,2020,hepta_1396,4973,CC(C)C[C@@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](Cc2ccccc2)CC(=O)N1C,7,Circle,-5.48,,,,4.6021,train,train,train,train,train,train,train,train,train,train,0.2599999999999998,1,1.0
6827,2021_Kelly,2021,L2_3.3.3.1.1,6827,CC(=O)N1CCC[C@H]1C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,10,Lariat,-5.2,,,,2.9464,train,valid,train,train,valid,train,train,train,train,train,0.3999999999999999,1,1.0
3378,2020_Townsend,2020,hexa_864,3378,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,6,Circle,-5.89,,,,2.7448,valid,valid,train,train,train,train,train,train,valid,train,0.0550000000000001,1,0.5275000000000001
6476,2021_Kelly,2021,L1_5.1.1.2.3.1,6476,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,10,Lariat,-5.14,,,,2.262,train,train,train,train,train,train,valid,train,train,train,0.4300000000000001,1,1.0
6438,2021_Kelly,2021,L1_4.2.4.3.3.1,6438,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,10,Lariat,-5.28,,,,2.9464,train,train,train,valid,train,train,train,train,train,train,0.3599999999999999,1,1.0
4055,2020_Townsend,2020,hepta_478,4055,CC(C)C[C@@H]1NC(=O)CN(Cc2ccccc2)C(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,7,Circle,-5.58,,,,2.9892,valid,train,train,train,train,train,train,valid,train,train,0.2099999999999999,1,0.605
3716,2020_Townsend,2020,hepta_139,3716,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)CN(Cc2ccccc2)C(=O)[C@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,7,Circle,-6.37,,,,2.8027,train,train,train,train,test,valid,train,train,train,train,-0.185,0,0.4075
3267,2020_Townsend,2020,hexa_753,3267,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,6,Circle,-10.0,,,,2.656,test,train,train,train,train,train,train,train,train,train,-1.0,0,0.0
1447,2016_Furukawa,2016,1.8-34,1447,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,6,Circle,-9.12,,,,5.5862,test,train,train,valid,valid,train,test,train,train,train,-1.0,0,0.0
3000,2020_Townsend,2020,hexa_486,3000,CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](Cc2ccccc2)NC1=O,6,Circle,-5.87,,,,2.7448,train,valid,train,train,train,train,train,train,train,train,0.0649999999999999,1,0.5325
2683,2020_Townsend,2020,hexa_169,2683,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N1C,6,Circle,-5.32,,,,4.6999,valid,train,train,train,train,train,test,train,train,train,0.3399999999999998,1,1.0
749,2013_CHUGAI,2013,DP-784,749,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](C)N(C)C(=O)C[C@H](C)NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)CNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(C)C)NC1=O,10,Circle,-4.34,,,,2.1831,train,train,train,valid,train,test,train,test,train,train,0.8300000000000001,1,1.0
7303,2022_Bhardwaj,2022,D10.16,7303,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)N(C)C1=O,10,Circle,-5.64,,,,3.2034,train,train,train,train,train,train,train,train,train,train,0.1800000000000001,1,0.5900000000000001
3668,2020_Townsend,2020,hepta_91,3668,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,7,Circle,-6.28,,,,2.1491,train,train,train,test,train,train,train,train,train,train,-0.1400000000000001,0,0.4299999999999999
5681,2021_Kelly,2021,L1_1.1.2.2.1.1,5681,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,10,Lariat,-7.31,,,,1.9198,train,train,train,train,train,train,train,test,train,train,-0.6549999999999998,0,0.0
5953,2021_Kelly,2021,L1_12.3.1.3.3.2,5953,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,10,Lariat,-5.52,,,,2.9464,test,train,train,train,train,train,valid,train,train,train,0.2400000000000002,1,0.6200000000000001
4804,2020_Townsend,2020,hepta_1227,4804,CC(C)C[C@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,7,Circle,-10.0,,,,3.2337,train,valid,train,train,train,train,train,valid,train,train,-1.0,0,0.0
1789,2016_Furukawa,2016,2.8-04Me,1789,CCCCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@H](C)C1=O,6,Circle,-5.38,,,,2.7063,train,train,train,train,train,train,train,valid,train,train,0.31,1,1.0
6920,2021_Kelly,2021,L3_2.4.2.2.1,6920,CC(=O)N1CCC[C@H]1C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,10,Lariat,-6.21,,,,1.9198,train,train,train,train,train,train,train,train,train,train,-0.1049999999999999,0,0.4475
4774,2020_Townsend,2020,hepta_1197,4774,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N1C,7,Circle,-5.36,,,,3.1757,train,train,train,test,train,train,train,train,train,train,0.3199999999999998,1,1.0
5656,2021_Golosov,2021,Cmpd.5a,5656,CCCC[C@@H]1NC(=O)[C@H](CCCC)N(C)C(=O)[C@H](Cc2ccccc2)N(C)C(=O)CSC[C@@H](C(=O)NC)NC(=O)[C@H](CCCC)N(C)C(=O)[C@@H]2CCCN2C1=O,6,Circle,-4.5,,,,2.7341,train,test,train,valid,train,train,train,train,valid,train,0.75,1,1.0
3586,2020_Townsend,2020,hepta_9,3586,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,7,Circle,-5.67,,,,2.883,train,train,train,train,test,train,valid,test,train,train,0.165,1,0.5825
7033,2021_Kelly,2021,L4_2.4.2.4.1,7033,CC(=O)N[C@@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,10,Lariat,-5.61,,,,2.6042,train,train,train,train,train,train,train,test,valid,train,0.1949999999999998,1,0.5974999999999999
2605,2020_Townsend,2020,hexa_91,2605,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N1C,6,Circle,-5.13,,,,3.771,train,train,train,train,train,train,train,train,train,train,0.435,1,1.0
798,2013_CHUGAI,2013,DP-833,798,C=C1CCC(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N(C)[C@@H](C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N[C@@H]([C@@H](C)O)C(=O)N(C)[C@@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N2CCCCC2)Cc2ccc1cc2,10,Lariat,-4.92,,,,5.5093,train,valid,train,train,train,valid,train,test,train,train,0.54,1,1.0
950,2015_Ahlbach,2015,Enniatin MK1 688,950,CC[C@H](C)[C@H]1OC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]([C@@H](C)CC)OC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]([C@@H](C)CC)OC(=O)[C@H](C(C)C)N(C)C1=O,6,Circle,-5.99,,,,4.3227,train,train,train,train,train,valid,train,train,train,train,0.0049999999999998,1,0.5025
7305,2022_Bhardwaj,2022,D10.18,7305,CC(C)C[C@H]1C(=O)N(C)[C@H](C(C)C)C(=O)N[C@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N1C,10,Circle,-7.02,,,,2.8122,train,train,train,valid,train,train,train,train,train,train,-0.5099999999999998,0,0.0
3900,2020_Townsend,2020,hepta_323,3900,CC(C)C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C1=O,7,Circle,-5.87,,,,2.1491,train,train,train,train,train,train,train,train,valid,train,0.0649999999999999,1,0.5325
3461,2020_Townsend,2020,hexa_947,3461,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,6,Circle,-5.68,,,,2.9982,train,train,train,train,train,test,train,train,train,train,0.1600000000000001,1,0.5800000000000001
